mes;dia;hora;reflectancia;nc;N;Hext;RadSolar
1;1;7.0;0.1639425273936159;0.3210937429272385;12.030559343556602;10007.670983718745;156.09833333333324
1;1;10.0;0.6205996553810466;0.5471574180387283;12.030559343556602;10007.670983718745;474.98113095238097
1;1;13.0;0.5974865445591999;0.4499110275993462;12.030559343556602;10007.670983718745;554.0324404761905
1;1;16.0;0.2875499061039164;0.5887126220326845;12.030559343556602;10007.670983718745;387.49892857142856
1;2;7.0;0.03768964364448442;0.044280495698951074;12.030441883033141;10013.510525902737;193.00678571428585
1;2;10.0;0.8365242720653719;0.7210022280636291;12.030441883033141;10013.510525902737;489.35238095238094
1;2;13.0;0.7097125507732718;0.5475191434071444;12.030441883033141;10013.510525902737;547.973869047619
1;2;16.0;0.09987785641415019;0.17828221818821155;12.030441883033141;10013.510525902737;550.1173214285714
1;3;7.0;0.266980911114247;0.5470085001975525;12.030313303581496;10019.764554329495;147.08607142857147
1;3;10.0;0.889742025579528;0.7638488029085252;12.030313303581496;10019.764554329495;496.32892857142855
1;3;13.0;1.0405606122054125;0.8352729090847173;12.030313303581496;10019.764554329495;529.6523214285714
1;3;16.0;0.2659887333973272;0.5415592987969955;12.030313303581496;10019.764554329495;404.80589285714285
1;4;7.0;0.21119160753414956;0.42468877310682196;12.030173706563223;10026.423946512663;127.57827380952392
1;4;10.0;0.791995001513892;0.6851509078277026;12.030173706563223;10026.423946512663;511.6647619047619
1;4;13.0;1.2071820720278865;0.9801912510543449;12.030173706563223;10026.423946512663;505.67595238095237
1;4;16.0;0.3560594268478781;0.7385398888665949;12.030173706563223;10026.423946512663;349.15702380952376
1;5;7.0;0.1129084349299101;0.20919995931832147;12.030023201515272;10033.478845267004;149.09083333333325
1;5;10.0;0.09752892864806428;0.12602372557316152;12.030023201515272;10033.478845267004;594.6573214285714
1;5;13.0;0.10945756514128849;0.02544979309974369;12.030023201515272;10033.478845267004;678.9845238095238
1;5;16.0;0.4072367588287246;0.8504624317668491;12.030023201515272;10033.478845267004;384.02238095238096
1;6;7.0;0.045795391205442806;0.06205259117060875;12.029861905866454;10040.9186769591;194.66494047619074
1;6;10.0;0.3134348696154591;0.29985349944094536;12.029861905866454;10040.9186769591;562.904880952381
1;6;13.0;1.2106444297611856;0.9832026227140941;12.029861905866454;10040.9186769591;522.1857142857143
1;6;16.0;0.08999881227091118;0.15667718918144377;12.029861905866454;10040.9186769591;532.886130952381
1;7;7.0;0.037598818488850036;0.04408135881181964;12.029689944636905;10048.732171150135;187.1497023809526
1;7;10.0;1.272145090775487;1.0;12.029689944636905;10048.732171150135;395.4458333333333
1;7;13.0;0.3024951280302106;0.19334343406007254;12.029689944636905;10048.732171150135;645.5493452380952
1;7;16.0;0.220913258717167;0.44298124571428177;12.029689944636905;10048.732171150135;421.9411904761905
1;8;7.0;0.09803394641414866;0.1765871955965097;12.02950745012198;10056.907381579776;151.92095238095237
1;8;10.0;1.1698824168070585;0.9893948932111915;12.02950745012198;10056.907381579776;409.4604761904762
1;8;13.0;0.1563587241310675;0.0662418867741979;12.02950745012198;10056.907381579776;707.8007142857143
1;8;16.0;0.3265045361821415;0.6739046609167241;12.02950745012198;10056.907381579776;378.5776785714286
1;9;7.0;0.38866675803874146;0.8138083817418451;12.029314561562172;10065.431708436437;154.34613095238103
1;9;10.0;0.6057880149138734;0.5352322986951691;12.029314561562172;10065.431708436437;519.4238095238095
1;9;13.0;0.1370200088479913;0.04942211723411556;12.029314561562172;10065.431708436437;714.0999999999999
1;9;16.0;0.2144173017613485;0.42877487752498455;12.029314561562172;10065.431708436437;422.8392261904762
1;10;7.0;0.04570146123211053;0.06184664687723451;12.029111424800519;10074.291921856133;192.24922619047652
1;10;10.0;1.111723851189783;0.9425703812759112;12.029111424800519;10074.291921856133;430.29845238095237
1;10;13.0;0.8209228648494611;0.6442438650787348;12.029111424800519;10074.291921856133;613.058869047619
1;10;16.0;0.3031112032100935;0.6227444848816805;12.029111424800519;10074.291921856133;397.3083333333334
1;11;7.0;0.11745530858255719;0.2191691166409133;12.028898191929201;10083.474186588715;145.41541666666666
1;11;10.0;0.8889022431295911;0.7631726788856448;12.028898191929201;10083.474186588715;522.623630952381
1;11;13.0;0.9939882942018318;0.7947668235303593;12.028898191929201;10083.474186588715;598.486130952381
1;11;16.0;0.19766226741083723;0.3921323645547468;12.028898191929201;10083.474186588715;423.50345238095235
1;12;7.0;0.042391439175959444;0.05458932390328115;12.028675020926865;10092.964087767397;190.92619047619075
1;12;10.0;0.21352526409187633;0.21941447095674718;12.028675020926865;10092.964087767397;595.7247619047619
1;12;13.0;0.7620142599118661;0.5930083437695606;12.028675020926865;10092.964087767397;598.1744047619047
1;12;16.0;0.17221133004968509;0.33647229947512686;12.028675020926865;10092.964087767397;483.6102976190476
1;13;7.0;0.15154759756821537;0.29391748625690745;12.028442075288334;10102.746657714752;144.45589285714283
1;13;10.0;0.08355690567531124;0.11477459744381596;12.028442075288334;10102.746657714752;576.864761904762
1;13;13.0;0.10832657361867166;0.024466117789168674;12.028442075288334;10102.746657714752;693.7140476190476
1;13;16.0;0.044358688046519254;0.05686427272481407;12.028442075288334;10102.746657714752;578.5624404761904
1;14;7.0;0.03094408979763455;0.02949066588080544;12.028199523648317;10112.806403715727;144.65910714285718
1;14;10.0;0.17408906849454528;0.18766367738351714;12.028199523648317;10112.806403715727;618.2561904761905
1;14;13.0;0.29343726826106753;0.18546539709570933;12.028199523648317;10112.806403715727;632.0514285714286
