mes;dia;hora;reflectancia;nc;N;Hext;RadSolar
1;1;7.0;-0.049341182425465625;0.0002525642059069316;12.0305611878352;10007.674711289563;243.05375
1;1;10.0;-0.06998656048494105;0.0011813716917363363;12.0305611878352;10007.674711289563;387.7025
1;1;13.0;-0.07282171519650762;0.09883293940556942;12.0305611878352;10007.674711289563;432.21625
1;1;16.0;-0.050905846056185644;0.03269009360324028;12.0305611878352;10007.674711289563;650.2245833333334
1;2;7.0;-0.04934481544726925;0.0;12.030443720222841;10013.514241161498;243.05375
1;2;10.0;-0.06998091010730977;0.001453559924617794;12.030443720222841;10013.514241161498;367.6325
1;2;13.0;-0.07292569730730897;0.09451813683970076;12.030443720222841;10013.514241161498;412.14625
1;2;16.0;-0.050977742881445715;0.028017418279782588;12.030443720222841;10013.514241161498;642.8695833333334
1;3;7.0;-0.049317192778707004;0.001920301536174127;12.030315133011248;10019.768256039792;243.05375
1;3;10.0;-0.06995919549335305;0.00249958955064791;12.030315133011248;10019.768256039792;367.6325
1;3;13.0;-0.07304629757877694;0.0895137533283041;12.030315133011248;10019.768256039792;412.14625
1;3;16.0;-0.05101497672433093;0.02559753870626988;12.030315133011248;10019.768256039792;640.7220833333333
1;4;7.0;-0.04929695571057928;0.003327163184090599;12.030175527568106;10026.427633442583;243.05375
1;4;10.0;-0.06994636483603774;0.0031176639819971933;12.030175527568106;10026.427633442583;367.6325
1;4;13.0;-0.07313007230024365;0.08603746899099052;12.030175527568106;10026.427633442583;412.14625
1;4;16.0;-0.051058593842566405;0.022762801131669074;12.030175527568106;10026.427633442583;637.5379166666667
1;5;7.0;-0.04924429274670743;0.006988242134327283;12.030025013436976;10033.482516189617;243.05375
1;5;10.0;-0.06990904599620916;0.004915375520760195;12.030025013436976;10033.482516189617;367.6325
1;5;13.0;-0.0732509859934492;0.08102007984903803;12.030025013436976;10033.482516189617;412.14625
1;5;16.0;-0.051099645901048076;0.020094770381346393;12.030025013436976;10033.482516189617;637.5379166666667
1;6;7.0;-0.049253474008502246;0.006349969583328881;12.02986370805375;10040.92233065297;243.05375
1;6;10.0;-0.06992489495968628;0.0041519041842684205;12.02986370805375;10040.92233065297;367.6325
1;6;13.0;-0.07336237210776565;0.07639804353768674;12.02986370805375;10040.92233065297;412.14625
1;6;16.0;-0.05113651495379152;0.017698599029824614;12.02986370805375;10040.92233065297;637.5379166666667
1;10;7.0;-0.04913688169336629;0.014455355974841199;12.029113181695301;10074.295494547621;241.60375
1;10;10.0;-0.0698916368814221;0.005754001980642561;12.029113181695301;10074.295494547621;372.505
1;10;13.0;-0.07379082514035117;0.058619117623342765;12.029113181695301;10074.295494547621;417.01875
1;10;16.0;-0.05127289425192713;0.008835117523880144;12.029113181695301;10074.295494547621;639.7866666666666
1;11;7.0;-0.04909813090896846;0.01714927349549707;12.028899935955112;10083.477736043835;241.60375
1;11;10.0;-0.06986458204416032;0.007057279181870041;12.028899935955112;10083.477736043835;372.505
1;11;13.0;-0.07390084101765867;0.05405394015161748;12.028899935955112;10083.477736043835;417.01875
1;11;16.0;-0.05130114267219252;0.006999213145303352;12.028899935955112;10083.477736043835;639.7866666666666
1;12;7.0;-0.04906066933358497;0.019753566436792987;12.028676751484122;10092.967612807997;241.60375
1;12;10.0;-0.06989697039348568;0.0054970776972812245;12.028676751484122;10092.967612807997;372.505
1;12;13.0;-0.07400091954858182;0.049901119068378186;12.028676751484122;10092.967612807997;417.01875
1;12;16.0;-0.051345379692666344;0.004124187256418373;12.028676751484122;10092.967612807997;639.7866666666666
1;13;7.0;-0.04905917539030477;0.01985742394677486;12.028443791787032;10102.750157171624;240.73375
1;13;10.0;-0.06989141635142511;0.005764625283029402;12.028443791787032;10102.750157171624;368.08500000000004
1;13;13.0;-0.07414836403894358;0.0437828179449131;12.028443791787032;10102.750157171624;412.59875
1;13;16.0;-0.05137583904436158;0.0021445913490882812;12.028443791787032;10102.750157171624;639.7866666666666
1;14;7.0;-0.04904076824556842;0.02113707106827386;12.028201225508724;10112.809876429083;240.73375
1;14;10.0;-0.06988063757128794;0.0062838573254878965;12.028201225508724;10112.809876429083;368.08500000000004
1;14;13.0;-0.07424039148726534;0.03996408155757712;12.028201225508724;10112.809876429083;412.59875
1;14;16.0;-0.05140883712336476;0.0;12.028201225508724;10112.809876429083;638.3366666666667
1;22;7.0;-0.04880408689205845;0.037590932711104884;12.025936489045597;10201.256943507817;249.82125000000002
1;22;8.0;-0.05363869577519209;0.0;12.025936489045597;10201.256943507817;274.31083333333333
1;22;9.0;-0.06110534435732068;0.0;12.025936489045597;10201.256943507817;403.2216666666667
1;22;10.0;-0.07001108467583113;0.0;12.025936489045597;10201.256943507817;369.19000000000005
1;22;11.0;-0.0774368579602438;0.0;12.025936489045597;10201.256943507817;406.03333333333336
1;22;12.0;-0.07962659363617737;0.0;12.025936489045597;10201.256943507817;406.03333333333336
1;22;13.0;-0.07520348295973861;0.0;12.025936489045597;10201.256943507817;413.70375
1;22;14.0;-0.06679824330415111;0.0;12.025936489045597;10201.256943507817;358.6620833333334
6;1;6.0;-0.04228530528030333;0.0;11.970870557386986;9343.801945080315;245.46125
6;1;7.0;-0.04450816884528892;0.33623905231259327;11.970870557386986;9343.801945080315;127.38833333333332
6;1;8.0;-0.049158694051327397;0.2958423251233736;11.970870557386986;9343.801945080315;258.38125
6;1;9.0;-0.055880336871783357;0.29806333390365175;11.970870557386986;9343.801945080315;355.72375
6;1;10.0;-0.06333689265001811;0.32150710128819754;11.970870557386986;9343.801945080315;222.33083333333337
6;1;11.0;-0.06880716109209581;0.3634929257218215;11.970870557386986;9343.801945080315;227.61416666666668
6;1;12.0;-0.06936928873363452;0.40759581786505944;11.970870557386986;9343.801945080315;241.21916666666664
6;1;13.0;-0.06470398081180231;0.43568339264443956;11.970870557386986;9343.801945080315;233.6329166666667
6;1;14.0;-0.0573645936598708;0.44379574777180425;11.970870557386986;9343.801945080315;459.81708333333336
6;1;15.0;-0.05033393870713737;0.0;11.970870557386986;9343.801945080315;671.605
6;1;16.0;-0.0452256038178366;0.40185698855842444;11.970870557386986;9343.801945080315;484.4483333333333
6;1;17.0;-0.04252790509936189;0.0;11.970870557386986;9343.801945080315;563.97375
6;1;18.0;-0.04230537769056654;0.0;11.970870557386986;9343.801945080315;524.8066666666666
6;2;6.0;-0.04226454846945805;0.002353696728450665;11.970677866424776;9331.915346785767;245.46125
6;2;7.0;-0.04447625522229451;0.3384576569026226;11.970677866424776;9331.915346785767;127.38833333333332
6;2;8.0;-0.0490998887570237;0.2997256037622402;11.970677866424776;9331.915346785767;181.84208333333333
6;2;9.0;-0.05579537240906852;0.30291017691588007;11.970677866424776;9331.915346785767;369.84833333333336
6;2;10.0;-0.0632224423752363;0.32702036430856374;11.970677866424776;9331.915346785767;230.66666666666669
6;2;11.0;-0.06866703063808162;0.36939538434703123;11.970677866424776;9331.915346785767;236.6891666666667
6;2;12.0;-0.0692623211338878;0.411846402859663;11.970677866424776;9331.915346785767;250.2941666666667
6;2;13.0;-0.06462187364487498;0.43909048076569435;11.970677866424776;9331.915346785767;338.9579166666666
6;2;14.0;-0.05732695833130387;0.445566260713646;11.970677866424776;9331.915346785767;470.57458333333335
6;2;15.0;-0.05030265711624078;0.003048535109182835;11.970677866424776;9331.915346785767;671.605
6;2;16.0;-0.04520345064528142;0.40329675425545575;11.970677866424776;9331.915346785767;484.4483333333333
6;2;17.0;-0.04250675935420652;0.00242273601383149;11.970677866424776;9331.915346785767;547.7004166666667
6;2;18.0;-0.04227909592009217;0.0029670054391356462;11.970677866424776;9331.915346785767;517.6283333333333
6;3;6.0;-0.04224110156111783;0.0050124342322033525;11.97049427557584;9320.514598164322;245.46125
6;3;7.0;-0.044435885183084556;0.3412641434712751;11.97049427557584;9320.514598164322;127.38833333333332
6;3;8.0;-0.04904143766685959;0.30358549210291474;11.97049427557584;9320.514598164322;181.84208333333333
6;3;9.0;-0.05570984736285376;0.30778899871232634;11.97049427557584;9320.514598164322;416.4033333333333
6;3;10.0;-0.06311324509800235;0.33228058156576407;11.97049427557584;9320.514598164322;220.49583333333337
6;3;11.0;-0.0685542004736053;0.37414792284540516;11.97049427557584;9320.514598164322;224.15
6;3;12.0;-0.06915378866588079;0.416159171221581;11.97049427557584;9320.514598164322;231.0575
6;3;13.0;-0.06454492595775546;0.44228347305313964;11.97049427557584;9320.514598164322;323.32875
6;3;16.0;-0.045195662453397095;0.4038029197488637;11.97049427557584;9320.514598164322;504.2608333333333
6;4;7.0;-0.04439268105343971;0.3442676533001359;11.970319900914125;9309.609915823992;144.69833333333327
6;4;10.0;-0.06300790180193393;0.337355146041601;11.970319900914125;9309.609915823992;204.27083333333337
6;4;13.0;-0.06446998981531242;0.4453929950391596;11.970319900914125;9309.609915823992;328.5754166666666
6;4;14.0;-0.05724194118923046;0.4495657993400106;11.970319900914125;9309.609915823992;475.5625
6;4;15.0;-0.050278107139861306;0.005441043379297738;11.970319900914125;9309.609915823992;645.7624999999999
6;4;16.0;-0.0451881127052558;0.40429358844961005;11.970319900914125;9309.609915823992;471.9241666666667
6;4;17.0;-0.042468965919497934;0.0067528513482464055;11.970319900914125;9309.609915823992;516.1804166666667
6;4;18.0;-0.04221947955884529;0.009697224328060703;11.970319900914125;9309.609915823992;486.10833333333335
6;5;6.0;-0.04217765403120297;0.01220700013647404;11.970154853735393;9299.21103465834;244.91291666666666
6;5;7.0;-0.044350227449078426;0.34721898732810613;11.970154853735393;9299.21103465834;145.43833333333333
6;5;8.0;-0.04890555750593614;0.31255850265592244;11.970154853735393;9299.21103465834;202.43208333333337
6;5;9.0;-0.055513990442236885;0.31896176102678364;11.970154853735393;9299.21103465834;424.28291666666667
6;5;10.0;-0.0628757959502598;0.3437189080176858;11.970154853735393;9299.21103465834;212.49583333333334
6;5;11.0;-0.06828692116577735;0.3854060399115885;11.970154853735393;9299.21103465834;239.88499999999996
6;5;12.0;-0.06891580161095576;0.42561609282185614;11.970154853735393;9299.21103465834;251.88958333333332
6;5;13.0;-0.06439117876787664;0.44866330862554515;11.970154853735393;9299.21103465834;323.67999999999995
6;5;14.0;-0.057167349896544414;0.4530748652649828;11.970154853735393;9299.21103465834;475.46
6;5;15.0;-0.05024385416552326;0.008779153490406465;11.970154853735393;9299.21103465834;661.405
6;5;16.0;-0.045159564294700125;0.40614898961711515;11.970154853735393;9299.21103465834;475.0783333333333
6;5;17.0;-0.04245197945900253;0.008699044744949175;11.970154853735393;9299.21103465834;516.2579166666667
6;5;18.0;-0.04219549868299315;0.012404476838233487;11.970154853735393;9299.21103465834;481.3645833333333
6;6;7.0;-0.0442874966529411;0.35157997236170213;11.969999240308518;9289.327195670314;135.7845833333334
6;6;10.0;-0.06277301674541363;0.34866995588909777;11.969999240308518;9289.327195670314;193.30166666666662
6;6;12.0;-0.06885137900102602;0.42817606219322624;11.969999240308518;9289.327195670314;218.07833333333332
6;6;13.0;-0.06432613394103319;0.45136238429921377;11.969999240308518;9289.327195670314;269.04375000000005
6;6;14.0;-0.057132885883121286;0.4546961871483547;11.969999240308518;9289.327195670314;428.43708333333336
6;6;15.0;-0.05022673231335287;0.010447756843996384;11.969999240308518;9289.327195670314;677.3345833333333
6;6;16.0;-0.045152256093370924;0.40662395985239735;11.969999240308518;9289.327195670314;437.78458333333333
6;6;17.0;-0.04244453236381398;0.009552282385863252;11.969999240308518;9289.327195670314;503.45458333333335
6;6;18.0;-0.04217381435835884;0.014852466755683622;11.969999240308518;9289.327195670314;470.9145833333333
6;7;7.0;-0.04425859840260809;0.3535889511242781;11.969853161634635;9279.967134391678;123.67166666666668
6;7;10.0;-0.0626985107652206;0.3522590347810229;11.969853161634635;9279.967134391678;255.24541666666664
6;7;13.0;-0.06427434564893535;0.453511371792386;11.969853161634635;9279.967134391678;300.25874999999996
6;7;16.0;-0.04512527639774742;0.4083774080403853;11.969853161634635;9279.967134391678;436.60125
6;8;7.0;-0.04424419669111228;0.35459014435246394;11.969716713215195;9271.139069924366;126.40500000000003
6;8;10.0;-0.0625795143716922;0.35799129201891755;11.969716713215195;9271.139069924366;270.21541666666667
6;8;13.0;-0.06420016430083303;0.4565895731162943;11.969716713215195;9271.139069924366;284.8204166666667
6;8;16.0;-0.04511142653630996;0.40927752992390426;11.969716713215195;9271.139069924366;453.9691666666667
6;9;7.0;-0.04418814241200733;0.3584869842986771;11.969589984829861;9262.85069462887;132.58083333333337
6;9;10.0;-0.06251833393418242;0.36093845701555466;11.969589984829861;9262.85069462887;272.97041666666667
6;9;13.0;-0.06414224464115297;0.45899298553287077;11.969589984829861;9262.85069462887;308.34041666666667
6;9;16.0;-0.04510376869759378;0.4097752235824306;11.969589984829861;9262.85069462887;448.98375
6;10;7.0;-0.04416465129519782;0.36012006430302584;11.969473060325301;9255.109164483469;133.93416666666673
6;10;10.0;-0.062441540021754956;0.364637749467082;11.969473060325301;9255.109164483469;297.19124999999997
6;10;13.0;-0.06411176319882712;0.4602578320006463;11.969473060325301;9255.109164483469;312.7625
6;10;14.0;-0.05702891061235095;0.4595875902406112;11.969473060325301;9255.109164483469;500.8041666666667
6;10;15.0;-0.05014291450788367;0.018616188033836058;11.969473060325301;9255.109164483469;699.4545833333334
6;10;16.0;-0.045073226771604344;0.4117601861087378;11.969473060325301;9255.109164483469;473.98541666666665
6;10;17.0;-0.042360676379836294;0.01915993209814771;11.969473060325301;9255.109164483469;553.2708333333334
6;10;18.0;-0.04207438460260184;0.026077305144355144;11.969473060325301;9255.109164483469;522.9458333333333
6;11;7.0;-0.04413126402514204;0.3624411154292883;11.969366017415764;9247.921090136699;166.55833333333334
6;11;10.0;-0.06234603132203608;0.36923856482805145;11.969366017415764;9247.921090136699;293.8875
6;11;11.0;-0.06772993554811767;0.4088669255998646;11.969366017415764;9247.921090136699;276.7804166666667
6;11;12.0;-0.06843701883120293;0.44464154449237064;11.969366017415764;9247.921090136699;254.35500000000005
6;11;13.0;-0.06407774691043952;0.46166935911127177;11.969366017415764;9247.921090136699;287.2216666666667
6;11;14.0;-0.05701804106091702;0.4600989364203466;11.969366017415764;9247.921090136699;517.5833333333334
6;11;15.0;-0.05013217031066502;0.019663259538265632;11.969366017415764;9247.921090136699;715.7008333333333
6;11;16.0;-0.04508641870599282;0.4109028238251774;11.969366017415764;9247.921090136699;445.30291666666665
6;11;17.0;-0.042355864343166155;0.01971126261192078;11.969366017415764;9247.921090136699;532.4241666666667
6;11;18.0;-0.042056629158337376;0.028081755330019807;11.969366017415764;9247.921090136699;502.0991666666667
6;12;7.0;-0.044110395622144874;0.36389186687434333;11.969268927496355;9241.292528674037;161.4808333333334
6;12;10.0;-0.06227893858025476;0.3724705355061745;11.969268927496355;9241.292528674037;299.6591666666667
