mes;dia;hora;reflectancia;nc;N;Hext;RadSolar
1;1;7.0;0.07678756262874414;0.2866978515349957;11.750923329636013;9413.998295358635;129.92722222222181
1;1;10.0;0.75587329970662;0.6786157447407285;11.750923329636013;9413.998295358635;530.8855555555556
1;1;13.0;0.20651234403204824;0.20747367657407365;11.750923329636013;9413.998295358635;646.1794444444444
1;1;16.0;0.13337271412375598;0.22800592378006326;11.750923329636013;9413.998295358635;526.5733333333333
1;2;7.0;0.01428186036220558;0.008395349226493792;11.751881034513714;9421.630534327767;97.03555555555567
1;2;9.0;0.06458916395501133;0.014228005858043126;11.751881034513714;9421.630534327767;554.8905555555556
1;2;10.0;0.10691264140821724;0.029196043058450822;11.751881034513714;9421.630534327767;667.8105555555557
1;2;11.0;0.1495434747099774;0.03625261599819762;11.751881034513714;9421.630534327767;712.9272222222223
1;2;12.0;0.17398707828252075;0.19007886485643494;11.751881034513714;9421.630534327767;648.9338888888888
1;2;13.0;0.5832303034203078;0.47606800605225696;11.751881034513714;9421.630534327767;616.3711111111111
1;2;14.0;0.14889684075560167;0.06859452428314881;11.751881034513714;9421.630534327767;736.1866666666667
1;2;15.0;0.17438804765097632;0.18602662407286974;11.751881034513714;9421.630534327767;604.031111111111
1;2;16.0;0.06293174790972278;0.08581965278721432;11.751881034513714;9421.630534327767;580.6755555555555
1;2;17.0;0.02131672198178281;0.04819357533120801;11.751881034513714;9421.630534327767;439.61777777777775
1;2;18.0;0.0017439252465298377;0.1389141038129271;11.751881034513714;9421.630534327767;240.87944444444452
1;3;7.0;0.026770327508992553;0.0639994226297123;11.752929392268785;9429.858254591594;107.076111111111
1;3;10.0;0.07773723562080484;0.0;11.752929392268785;9429.858254591594;595.6416666666667
1;3;13.0;0.6132143882481446;0.4974462147589183;11.752929392268785;9429.858254591594;601.9627777777778
1;3;16.0;0.045808957349412684;0.05125701303913797;11.752929392268785;9429.858254591594;563.395
1;4;7.0;0.048171382768499214;0.15928620471185942;11.754067575294979;9438.671770199764;140.40444444444427
1;4;10.0;0.16030265512060052;0.08262382228442304;11.754067575294979;9438.671770199764;663.8972222222222
1;4;13.0;0.4864643175044419;0.40707529026675804;11.754067575294979;9438.671770199764;664.3888888888888
1;4;16.0;0.09551874971303267;0.1515970621312504;11.754067575294979;9438.671770199764;555.286111111111
1;5;7.0;0.0535062917353548;0.18303953378786594;11.755294689254825;9448.060595275874;136.821111111111
1;5;10.0;0.303556369712839;0.22597886762615796;11.755294689254825;9448.060595275874;593.1405555555555
1;5;13.0;0.6468772820669202;0.5214473598283803;11.755294689254825;9448.060595275874;650.5011111111111
1;5;16.0;0.4149098088725589;0.7962932684888273;11.755294689254825;9448.060595275874;437.5044444444444
1;6;7.0;0.13015476330062237;0.5243117803386496;11.756609775398246;9458.01346192049;96.96666666666704
1;6;10.0;0.9494093155087047;0.8722886585603732;11.756609775398246;9458.01346192049;432.9383333333334
1;6;13.0;0.9197423815626703;0.7159961372640836;11.756609775398246;9458.01346192049;616.8711111111112
1;6;16.0;0.2411212396334926;0.445498128538538;11.756609775398246;9458.01346192049;399.5861111111111
1;7;7.0;0.1604089941389838;0.6590167407249989;11.758011813020264;9468.518339513777;105.00277777777802
1;7;10.0;0.6385496093408798;0.5612090652705711;11.758011813020264;9468.518339513777;534.1205555555556
1;7;13.0;1.2201411761558403;0.9301760317953385;11.758011813020264;9468.518339513777;502.6066666666666
1;7;16.0;0.28537601898403475;0.5348271424300504;11.758011813020264;9468.518339513777;381.0805555555556
1;8;7.0;0.11937281437411633;0.47630586636277467;11.759499722045721;9479.562455371408;110.73888888888911
1;8;10.0;0.6409433959702255;0.5636045451488073;11.759499722045721;9479.562455371408;541.475
1;8;13.0;0.6176855875077938;0.5006341136556394;11.759499722045721;9479.562455371408;642.1716666666666
1;8;16.0;0.07092416893344981;0.1019524885878425;11.759499722045721;9479.562455371408;534.8416666666667
1;9;7.0;0.07480313575323672;0.27786232221405555;11.761072365728504;9491.132316703799;136.26111111111078
1;9;10.0;0.11167733419254988;0.033964106156023376;11.761072365728504;9491.132316703799;660.5494444444446
1;9;13.0;0.7204165791948998;0.5738797902717327;11.761072365728504;9491.132316703799;647.5150000000001
1;9;16.0;0.11510650024000771;0.1911352648882413;11.761072365728504;9491.132316703799;516.585
1;10;7.0;0.07833549050849863;0.2935898979676839;11.762728553452492;9503.213733825827;134.05444444444407
1;10;10.0;0.1213900717212664;0.04368371400552876;11.762728553452492;9503.213733825827;651.0683333333334
1;10;13.0;0.39699301703695616;0.3432835772419015;11.762728553452492;9503.213733825827;683.5022222222221
1;10;16.0;0.06335969006837093;0.08668346120735902;11.762728553452492;9503.213733825827;588.4066666666666
1;11;7.0;0.04983045234268361;0.16667310218291773;11.764467043621057;9515.791844560796;136.81499999999988
1;11;10.0;0.18937738317293779;0.11171911639323805;11.764467043621057;9515.791844560796;625.7505555555555
1;11;13.0;0.8490069086974316;0.6655627920224254;11.764467043621057;9515.791844560796;609.8155555555556
1;11;16.0;0.39006750375443344;0.7461486592158623;11.764467043621057;9515.791844560796;427.9861111111111
1;12;7.0;0.01778948083246029;0.0240127972132032;11.766286546621993;9528.8511397796;107.87222222222238
1;12;10.0;0.08984002044247578;0.012111345746324555;11.766286546621993;9528.8511397796;618.1538888888889
1;12;13.0;0.3552333626881451;0.3135095617495857;11.766286546621993;9528.8511397796;701.3938888888888
1;12;16.0;0.05192134430749599;0.06359496856624497;11.766286546621993;9528.8511397796;556.5766666666667
