mes;dia;hora;reflectancia;nc;N;Hext;RadSolar
1;1;7.0;0.058774055748069445;0.21629777928553914;11.74954819499299;9410.9505835888;104.42583333333329
1;1;10.0;0.6233761228380108;0.6138529280480812;11.74954819499299;9410.9505835888;486.6616666666667
1;1;13.0;0.14378355602634169;0.04012787242088012;11.74954819499299;9410.9505835888;765.1877777777777
1;1;16.0;0.05017969284080997;0.18656565735191374;11.74954819499299;9410.9505835888;456.9063888888889
1;2;6.0;0.003034872254890892;0.4285447950058659;11.750511191049743;9418.59123894347;25.287083333333044
1;2;7.0;0.024740420637665007;0.052574133515142694;11.750511191049743;9418.59123894347;51.25236111111104
1;2;8.0;0.04151230458896817;0.03652676413412241;11.750511191049743;9418.59123894347;249.51958333333326
1;2;9.0;0.06296935881452406;0.2070770572236423;11.750511191049743;9418.59123894347;463.7297222222222
1;2;10.0;0.14638761866972552;0.08229015219621406;11.750511191049743;9418.59123894347;621.9320833333333
1;2;11.0;0.2907680055868997;0.20411994004837056;11.750511191049743;9418.59123894347;640.921111111111
1;2;12.0;0.42287265103014754;0.42990477985305214;11.750511191049743;9418.59123894347;575.0788888888889
1;2;13.0;0.7593084456053558;0.6769267815441571;11.750511191049743;9418.59123894347;532.1019444444445
1;2;16.0;0.16239884285177872;0.4089311516420646;11.750511191049743;9418.59123894347;376.4425
1;3;6.0;0.0015175648690597973;0.3423950206267559;11.751565340777901;9426.828230286634;24.51541666666634
1;3;7.0;0.038646216005714;0.11946994137135551;11.751565340777901;9426.828230286634;54.485000000000014
1;3;8.0;0.05808831845250464;0.09192361997526108;11.751565340777901;9426.828230286634;195.47708333333327
1;3;9.0;0.40353875211106743;0.7942541966759127;11.751565340777901;9426.828230286634;367.9330555555556
1;3;10.0;0.21116135508456013;0.15447492568672783;11.751565340777901;9426.828230286634;597.5979166666666
1;3;13.0;0.29993743640676723;0.20167880620949155;11.751565340777901;9426.828230286634;670.8168055555556
1;3;16.0;0.27985236652350115;0.641668708866742;11.751565340777901;9426.828230286634;473.81305555555554
1;4;7.0;0.061816113300685746;0.23093203012421754;11.752709811985664;9435.65186948952;108.78416666666664
1;4;10.0;0.6897760344107804;0.6878499342725485;11.752709811985664;9435.65186948952;436.2158333333333
1;4;13.0;0.6845039311813003;0.5995368433154771;11.752709811985664;9435.65186948952;542.3198611111111
