mes;dia;hora;reflectancia;nc;N;Hext;RadSolar
1;1;7.0;-0.04303230466554695;0.08927073528756348;11.591451354548072;9053.581447723129;232.64343750000012
1;1;10.0;-0.05707552434870464;0.29565201382602274;11.591451354548072;9053.581447723129;390.69691666666665
1;1;13.0;-0.06341796097559771;0.37018350067783773;11.591451354548072;9053.581447723129;290.590625
1;1;16.0;-0.04655843434466134;0.09818832865619197;11.591451354548072;9053.581447723129;560.26475
1;2;6.0;-0.042500731805102686;0.06942963399679948;11.59302316907029;9062.16062573757;230.31687499999998
1;2;7.0;-0.04304205162189506;0.08853851309914196;11.59302316907029;9062.16062573757;232.64343750000012
1;2;8.0;-0.045898434389845456;0.12682572660129598;11.59302316907029;9062.16062573757;293.25625000000014
1;2;9.0;-0.05083762853619025;0.2935957301214628;11.59302316907029;9062.16062573757;411.2012916666667
1;2;10.0;-0.05707027966471943;0.295937322475832;11.59302316907029;9062.16062573757;390.69691666666665
1;2;11.0;-0.06277546534654686;0.3279690156995598;11.59302316907029;9062.16062573757;281.76583333333326
1;2;12.0;-0.06541268213694515;0.3826173844381486;11.59302316907029;9062.16062573757;314.98270833333333
1;2;13.0;-0.06350959137008384;0.36584542724896657;11.59302316907029;9062.16062573757;292.53937499999995
1;2;16.0;-0.046602004444424985;0.09497917300278728;11.59302316907029;9062.16062573757;560.26475
1;3;6.0;-0.04250617670054307;0.0690300525901743;11.594743753436866;9071.43178169473;230.30437500000002
1;3;7.0;-0.0430256144555814;0.08977332501988781;11.594743753436866;9071.43178169473;232.63093750000004
1;3;8.0;-0.04587660163158287;0.12839744174881185;11.594743753436866;9071.43178169473;294.0910416666668
1;3;9.0;-0.050815428085286274;0.2948518173264697;11.594743753436866;9071.43178169473;406.88212500000003
1;3;10.0;-0.057058318433775346;0.29658800851532197;11.594743753436866;9071.43178169473;379.0544924242424
1;3;13.0;-0.06359578106536566;0.36176493377252367;11.594743753436866;9071.43178169473;290.076875
1;3;16.0;-0.04664568055840778;0.0917622088721801;11.594743753436866;9071.43178169473;567.0455833333333
1;4;7.0;-0.04302586532248027;0.08975447910500635;11.59661174607381;9081.385016142922;233.6584375000001
1;4;10.0;-0.05704871434648957;0.2971104669101239;11.59661174607381;9081.385016142922;386.3725416666666
1;4;13.0;-0.06367512709962392;0.35800844090973094;11.59661174607381;9081.385016142922;293.443125
1;4;16.0;-0.046675040527318315;0.08959970039218716;11.59661174607381;9081.385016142922;567.0455833333333
1;5;7.0;-0.04300283449262527;0.09148462788533411;11.598625675677534;9092.009601474498;221.3323958333334
1;5;10.0;-0.057041123986310005;0.29752337937930295;11.598625675677534;9092.009601474498;389.560875
1;5;13.0;-0.06376546541631861;0.35373153854059947;11.598625675677534;9092.009601474498;304.194375
1;5;16.0;-0.046712217893196996;0.08686140154652318;11.598625675677534;9092.009601474498;559.5412083333333
1;6;7.0;-0.04298029055995378;0.09317819940928435;11.600783965039884;9103.293999376874;215.68864583333342
1;6;10.0;-0.05703495713497099;0.2978588535535469;11.600783965039884;9103.293999376874;403.6956666666667
1;6;13.0;-0.06384579723446802;0.3499283755425442;11.600783965039884;9103.293999376874;307.2833333333333
1;6;16.0;-0.046757111520985835;0.08355476143778054;11.600783965039884;9103.293999376874;557.0335
1;7;7.0;-0.042980599414606;0.09315499727096836;11.603084935102352;9115.225879669808;216.04927083333342
1;7;10.0;-0.05703231897813335;0.2980023681995112;11.603084935102352;9115.225879669808;396.3569166666667
1;7;13.0;-0.06394574420761134;0.3451965689087231;11.603084935102352;9115.225879669808;317.5547916666667
1;7;16.0;-0.04680657680453927;0.07991139602838532;11.603084935102352;9115.225879669808;560.3764166666666
1;8;7.0;-0.042958380887831354;0.09482412327475781;11.605526809219441;9127.792140486301;216.04927083333342
1;8;10.0;-0.05701425770518533;0.29898489401291917;11.605526809219441;9127.792140486301;398.11358333333334
1;8;13.0;-0.06403648889653643;0.3409004275896254;11.605526809219441;9127.792140486301;315.2910416666667
1;8;16.0;-0.04683742373654558;0.07763936528309838;11.605526809219441;9127.792140486301;556.94225
1;9;7.0;-0.042945730791156905;0.09577443854650983;11.60810771761052;9140.978929751038;216.2061458333334
1;9;10.0;-0.05701749918444963;0.2988085588753038;11.60810771761052;9140.978929751038;401.06545833333337
1;9;13.0;-0.06415477466417016;0.3353004042735285;11.60810771761052;9140.978929751038;315.8722916666667
1;9;16.0;-0.04690049832229253;0.07299360673459772;11.60810771761052;9140.978929751038;557.194125
1;10;7.0;-0.04294917066585918;0.09551602427928214;11.610825701978976;9154.771667907378;216.26364583333338
1;10;10.0;-0.05703508142563359;0.2978520921926659;11.610825701978976;9154.771667907378;414.362125
1;10;13.0;-0.06425035722368963;0.33077522281992633;11.610825701978976;9154.771667907378;327.01250000000005
1;10;16.0;-0.04693766606959496;0.07025601634515793;11.610825701978976;9154.771667907378;553.92225
1;11;7.0;-0.04293066020482285;0.09690658865698595;11.613678720276987;9169.155071840727;216.26364583333338
1;11;10.0;-0.05703735642091653;0.2977283333857812;11.613678720276987;9169.155071840727;414.480875
1;11;13.0;-0.0643604297441274;0.3255640406697479;11.613678720276987;9169.155071840727;323.66062500000004
1;11;16.0;-0.046979334348586074;0.06718693929880351;11.613678720276987;9169.155071840727;551.7195416666666
1;12;7.0;-0.04291959261528728;0.09773802098733157;11.616664651594142;9184.113179943331;216.6030208333334
1;12;10.0;-0.05703946329330299;0.2976137203952564;11.616664651594142;9184.113179943331;414.480875
1;12;13.0;-0.06446636429810987;0.32054876297277995;11.616664651594142;9184.113179943331;329.12708333333336
